Month,Year,Borough,ViolenceAgainstPerson_Murder,ViolenceAgainstPerson_WoundingGBH,ViolenceAgainstPerson_AssaultWithInjury,ViolenceAgainstPerson_CommonAssault,ViolenceAgainstPerson_OffensiveWeapon,ViolenceAgainstPerson_Harassment,ViolenceAgainstPerson_OtherViolence,Sexual_Rape,Sexual_OtherSexual,Robbery_PersonalProperty,Robbery_BusinessProperty,Burglary_Dwelling,Burglary_OtherBuildings,Theft_TakingOfMotorVehicle,Theft_FromMotorVehicle,Theft_MotorVehicleTampering,Theft_FromShops,Theft_Person,Theft_TakingOfPedalCycles,Theft_OtherTheft,Theft_HandlingStolenGoods,FraudForgery_CountedPerVictim,FraudForgery_OtherFraudForgery,CriminalDamage_Dwelling,CriminalDamage_OtherBuildings,CriminalDamage_MotorVehicle,CriminalDamage_OtherCriminalDamage,Drugs_DrugTrafficking,Drugs_PossessionOfDrugs,Drugs_OtherDrugs,OtherNotifiableOffences_GoingEquipped,OtherNotifiableOffences_OtherNotifiable,Males00-20,Males00-20,Males21-40,Males41-60,Males61+,Females00-20,Females21-40,Females41-60,Females61+,PoliceOfficer,PoliceSergeant,SpecialPoliceConstable,PoliceCommunitySupportOfficer,PoliceStaff,UnemployedMale18-24,UnemployedMale25-44,UnemployedMale45-64,UnemployedFemale18-24,UnemployedFemale25-44,UnemployedFemale45-64,PublicAttitudeSurvey_FearofCrime%
NOV,2011,Redbridge,0,11,95,95,7,89,9,10,22,112,6,337,52,95,252,11,88,67,29,204,5,72,26,44,13,120,38,14,222,0,4,13,41946,41946,44749,33315,19508,39168,44406,34199,24104,465,0,137,104,69,3615,6045,3330,2235,4140,2385,34
NOV,2011,RichmondUponThames,0,2,56,57,1,34,5,3,9,23,1,80,90,27,125,12,62,10,47,127,7,38,15,15,7,47,25,2,37,1,2,3,23200,23200,27828,25417,14970,22748,28917,25745,18702,296,0,116,85,54,750,1710,1275,420,1185,705,21
NOV,2011,Southwark,2,37,189,145,14,114,37,17,33,211,11,204,120,109,139,8,108,166,190,477,8,34,19,67,29,74,65,17,215,4,1,33,35493,35493,60207,34069,13263,35168,60635,33524,16358,841,0,145,118,150,4860,9945,6030,2970,6030,3975,36
NOV,2011,Sutton,0,7,58,67,6,40,7,5,10,30,4,79,49,20,113,3,71,10,12,117,3,23,7,30,5,52,27,3,48,0,0,10,25146,25146,26274,25648,15832,23975,28056,26212,19980,334,0,120,74,66,1770,2820,1785,915,1890,1335,29
NOV,2011,Tower Hamlets,0,22,112,160,24,128,15,11,28,100,7,120,94,78,153,6,60,146,101,336,7,78,39,42,23,61,64,16,354,3,0,30,33756,33756,65430,23585,9368,32976,60388,19620,10889,746,0,154,99,118,5805,10635,5250,4050,5475,2595,41
NOV,2011,Waltham Forest,0,20,152,128,7,97,15,11,20,120,19,229,51,132,235,16,71,87,34,255,8,46,38,46,19,74,41,9,85,1,2,21,36593,36593,48100,30173,15109,34551,45445,31319,18452,542,0,106,97,102,5010,8775,4530,3105,5430,3210,32
NOV,2011,Wandsworth,2,18,130,96,8,76,13,5,17,109,19,167,73,104,270,10,91,73,125,271,6,39,35,34,20,78,33,2,64,0,0,14,32233,32233,69719,31512,15697,32097,74434,32126,19892,585,0,123,102,78,2580,5775,3360,1785,3705,2295,21
NOV,2011,Westminster,0,32,283,192,17,200,27,9,48,128,7,101,139,36,244,2,346,827,135,1845,7,119,71,38,35,97,57,27,494,1,5,55,22482,22482,48420,26030,15083,21181,44456,25002,16928,1463,0,432,245,270,1905,4920,2625,1290,3150,1920,31
OCT,2011,Barking&Dagenham,1,10,138,90,7,75,19,9,15,63,8,136,65,90,122,4,59,26,35,146,6,54,20,47,12,58,43,2,52,0,1,20,31329,31329,27982,20966,10596,29815,30591,21632,14118,437,0,121,91,80,4080,6375,3105,2655,4275,2235,40
OCT,2011,Barnet,0,10,106,111,7,97,6,9,20,63,7,260,138,100,310,27,105,62,20,266,6,122,39,45,18,83,49,5,78,1,2,11,48553,48553,55832,42066,26993,45978,58563,45207,34346,554,0,175,145,87,3180,6210,3270,1830,4560,2520,33
OCT,2011,Bexley,2,8,67,62,5,63,6,5,9,15,3,50,31,33,72,5,70,8,15,90,0,23,19,20,7,77,49,10,80,0,0,14,32212,32212,28288,30574,21021,31043,30529,32353,26754,387,0,95,102,84,2850,3615,2220,1785,2355,1515,40
OCT,2011,Brent,0,53,210,185,24,207,19,13,15,151,3,261,79,123,251,13,95,95,41,247,6,89,36,51,24,83,59,20,346,1,1,29,42343,42343,58748,36536,19625,39296,55630,37101,22966,664,0,151,106,106,4140,9345,4800,2400,5175,3360,34
OCT,2011,Bromley,0,26,112,97,5,121,17,9,16,63,4,184,95,54,144,10,116,25,35,210,4,119,17,46,17,112,43,17,82,0,2,8,39773,39773,38221,41468,29693,38186,41258,44185,37770,493,0,125,152,78,2910,4680,3225,1755,3045,2055,29
OCT,2011,Camden,0,21,186,135,8,137,15,15,27,131,6,97,116,49,199,12,129,384,138,731,8,53,45,44,25,60,37,27,243,3,2,28,24975,24975,44604,24368,14141,25100,45766,23649,17484,796,0,275,120,140,2220,5115,2880,1530,3300,1980,33
OCT,2011,Croydon,1,33,207,154,9,139,10,16,19,120,7,308,140,90,208,13,137,63,38,316,12,83,42,61,28,116,52,15,256,2,2,29,51950,51950,52396,46366,26170,50389,55678,49652,32214,694,0,224,140,121,5535,9090,4980,3195,5910,3690,34
OCT,2011,Ealing,0,31,181,174,12,169,28,7,39,131,6,235,82,80,289,28,97,79,65,261,5,125,40,54,14,118,58,17,208,2,1,60,45153,45153,61993,40787,21911,42500,59890,41216,25864,698,0,185,132,107,3960,8805,4485,2445,5190,3045,34
OCT,2011,Enfield,0,16,139,118,10,55,17,10,12,76,15,232,82,107,261,19,50,28,25,161,2,123,31,67,17,91,34,9,88,1,0,18,46527,46527,44794,37962,22242,44120,49342,41213,27735,560,0,155,147,76,5100,8985,4755,3570,6345,3600,23
OCT,2011,Greenwich,0,31,188,107,11,99,14,7,21,43,2,146,63,54,137,8,96,50,41,216,11,29,24,69,25,60,63,14,76,1,0,32,36767,36767,45093,29552,15483,35239,44144,30211,18994,631,0,213,104,77,3975,6945,3570,2550,4470,2445,29
OCT,2011,Hackney,1,22,162,144,13,107,26,9,20,90,7,110,52,104,177,19,54,214,185,357,6,37,23,40,21,57,34,16,152,2,1,23,32476,32476,54157,25212,10749,32461,53816,25904,12407,733,0,128,100,114,4155,10530,5565,2940,6630,3705,28
OCT,2011,Hammersmith&Fulham,1,11,87,112,17,148,11,10,13,68,3,132,55,50,183,13,162,112,114,277,15,35,20,44,15,46,34,15,83,1,4,25,19415,19415,40880,19147,9654,18805,41963,20414,12167,567,0,159,92,69,2190,4830,2490,1215,3195,1845,42
OCT,2011,Haringey,0,39,160,104,9,86,13,9,14,89,4,213,66,154,268,4,69,73,40,239,2,63,20,58,21,96,55,10,122,2,0,26,33669,33669,50885,28779,13478,32527,48797,30979,16426,689,0,137,91,90,4230,10050,5205,2715,5925,3630,36
OCT,2011,Harrow,0,23,74,64,2,73,8,5,15,45,2,166,44,27,128,2,38,25,24,131,2,50,29,24,13,42,34,7,47,0,0,15,32646,32646,37021,29479,19731,30175,36508,31206,23733,365,0,151,99,64,1995,3645,2025,1245,2235,1620,34
OCT,2011,Havering,0,20,88,68,10,60,8,7,16,32,1,161,56,86,134,7,109,24,42,163,8,50,10,37,14,57,27,8,82,1,3,16,30421,30421,29063,31434,23612,29234,30447,32922,30794,381,0,140,108,41,3030,4350,2415,1995,2520,1935,27
OCT,2011,Hillingdon,0,20,167,112,19,167,8,10,22,67,2,229,93,65,283,26,122,54,45,320,7,72,30,49,24,124,57,8,135,0,0,56,40006,40006,42045,33829,20911,37358,42276,34185,24889,516,0,114,99,57,2415,4695,2490,1665,3030,1530,37
OCT,2011,Hounslow,0,16,151,161,8,118,18,9,22,69,5,203,63,56,252,2,97,47,69,195,4,99,38,57,21,112,40,16,93,0,2,35,34095,34095,47695,29942,16396,32350,44902,30200,19347,495,0,128,90,72,2880,4560,2445,1620,3195,1755,37
OCT,2011,Islington,0,12,123,130,15,128,21,10,13,95,8,154,80,66,162,17,93,310,149,368,8,31,19,56,13,48,47,11,121,1,5,27,22444,22444,45934,22499,10933,22220,46859,22422,12974,680,0,154,100,47,3330,6495,3345,2070,4245,2505,27
OCT,2011,Kensington&Chelsea,0,6,69,71,5,53,4,9,12,43,0,72,51,38,99,5,133,101,65,452,5,37,25,17,7,29,21,7,108,0,1,10,16251,16251,30556,19545,11736,15285,30336,20475,14067,538,0,183,145,91,1155,3015,1800,705,2175,1320,32
OCT,2011,KingstonUponThames,0,21,96,66,6,13,8,2,10,12,2,89,51,17,71,7,95,38,57,187,2,29,13,16,13,28,19,6,52,1,0,8,20542,20542,25857,19909,12061,20632,26488,20051,14896,303,0,94,73,49,780,1755,1110,585,1080,735,31
OCT,2011,Lambeth,0,47,224,198,28,139,41,14,36,272,16,204,91,82,245,7,60,258,112,421,11,39,32,65,28,80,62,19,243,5,3,32,34957,34957,68896,34127,13842,34152,67679,34264,16564,949,0,128,140,164,4785,10920,6495,2955,6960,4365,26
OCT,2011,Lewisham,0,25,180,145,13,192,18,16,18,135,10,165,108,76,137,8,104,71,71,261,6,111,29,78,23,87,46,19,179,2,0,23,37330,37330,50420,32816,15072,36388,51174,34806,18932,634,0,142,108,111,4680,9465,5130,2895,5895,3675,26
OCT,2011,Merton,1,7,78,73,9,52,10,3,10,68,3,142,80,31,142,1,69,21,61,119,8,39,16,40,13,61,22,7,83,0,1,6,25441,25441,36162,23891,13528,23758,36015,25013,16735,372,0,94,83,43,1905,3285,2055,1110,2130,1335,28
OCT,2011,Newham,0,29,164,180,17,104,26,13,25,186,15,180,79,136,305,50,115,151,69,345,5,65,47,74,12,63,48,8,183,1,6,30,46749,46749,71642,31233,12421,44906,57522,31007,14980,780,0,174,120,113,5865,10665,5175,4020,6105,3615,43
OCT,2011,Redbridge,0,23,110,84,10,80,12,7,17,94,7,314,49,110,312,15,91,47,18,221,2,121,20,60,21,120,41,13,178,3,2,23,41946,41946,44749,33315,19508,39168,44406,34199,24104,469,0,136,104,68,3825,6210,3360,2400,4155,2490,34
OCT,2011,RichmondUponThames,0,7,67,53,8,51,6,3,12,19,1,66,83,31,116,6,46,13,74,144,1,38,22,20,7,55,28,1,39,0,0,6,23200,23200,27828,25417,14970,22748,28917,25745,18702,298,0,113,86,55,795,1725,1260,480,1155,795,21
OCT,2011,Southwark,0,37,220,158,7,123,28,22,28,195,14,180,113,123,227,7,112,170,180,546,6,54,19,77,31,113,51,13,200,2,1,55,35493,35493,60207,34069,13263,35168,60635,33524,16358,852,0,132,123,144,4920,10125,6060,3210,6030,4020,36
OCT,2011,Sutton,0,9,71,79,7,35,12,3,14,27,2,64,55,20,82,1,75,11,28,115,2,38,4,24,12,73,31,2,29,0,2,5,25146,25146,26274,25648,15832,23975,28056,26212,19980,340,0,123,73,66,1740,2745,1725,915,1995,1305,29
OCT,2011,Tower Hamlets,0,39,125,140,14,100,18,9,26,122,16,121,83,82,145,7,51,119,131,349,7,97,29,58,19,85,49,18,248,1,4,39,33756,33756,65430,23585,9368,32976,60388,19620,10889,746,0,144,108,118,6075,10785,5235,4155,5445,2565,41
OCT,2011,Waltham Forest,0,22,130,133,6,112,17,12,17,122,10,219,64,160,237,12,48,82,56,210,4,42,30,55,10,86,46,4,102,1,0,18,36593,36593,48100,30173,15109,34551,45445,31319,18452,547,0,103,101,101,5070,8835,4530,3225,5415,3195,32
OCT,2011,Wandsworth,0,10,123,124,5,85,22,7,16,84,9,178,96,82,249,13,95,54,137,276,7,56,28,50,17,85,35,3,87,1,0,18,32233,32233,69719,31512,15697,32097,74434,32126,19892,589,0,120,106,77,2625,5865,3330,1845,3795,2325,21
OCT,2011,Westminster,0,55,273,184,14,196,31,11,31,141,12,90,158,38,206,4,365,784,175,1785,10,104,88,31,55,63,63,16,639,2,3,45,22482,22482,48420,26030,15083,21181,44456,25002,16928,1471,0,457,278,269,1935,4890,2670,1320,3075,1980,31
SEP,2011,Barking&Dagenham,0,12,139,93,4,65,19,9,11,62,7,98,66,88,94,7,48,43,37,158,6,54,24,53,15,53,39,5,91,0,1,27,31329,31329,27982,20966,10596,29815,30591,21632,14118,436,0,113,91,80,4140,6390,3090,2775,4230,2220,40
SEP,2011,Barnet,1,13,116,108,5,85,10,8,11,69,5,211,96,87,317,12,95,43,26,235,3,101,33,42,24,74,50,18,64,0,2,13,48553,48553,55832,42066,26993,45978,58563,45207,34346,558,0,175,144,88,3180,6315,3285,1920,4530,2430,33
SEP,2011,Bexley,0,8,77,51,7,58,10,4,14,16,1,62,54,34,87,2,57,10,5,95,3,48,12,22,7,72,28,9,64,1,2,17,32212,32212,28288,30574,21021,31043,30529,32353,26754,389,0,98,103,85,2805,3630,2205,1875,2475,1575,40
SEP,2011,Brent,2,38,177,165,13,198,19,5,22,131,8,209,59,70,227,11,85,75,30,220,7,46,36,40,20,86,44,11,296,6,1,33,42343,42343,58748,36536,19625,39296,55630,37101,22966,670,0,144,105,106,4065,9375,4815,2550,5265,3360,34
SEP,2011,Bromley,0,29,146,79,10,117,13,6,14,51,3,152,100,61,168,18,96,29,29,216,4,93,21,33,15,92,54,11,69,0,3,25,39773,39773,38221,41468,29693,38186,41258,44185,37770,497,0,124,152,77,2820,4575,3150,1770,2970,2040,29
SEP,2011,Camden,0,22,212,116,9,133,12,8,29,105,4,154,118,53,170,12,95,321,115,658,7,55,32,31,29,55,29,22,224,1,3,28,24975,24975,44604,24368,14141,25100,45766,23649,17484,793,0,283,120,140,2220,5085,2895,1485,3300,1995,33
SEP,2011,Croydon,0,20,200,122,21,125,24,12,29,118,7,237,130,81,222,9,141,66,39,297,9,93,20,70,41,105,63,7,196,1,1,30,51950,51950,52396,46366,26170,50389,55678,49652,32214,701,0,209,141,124,5550,9090,5160,3240,6060,3645,34
SEP,2011,Ealing,0,27,160,152,8,160,28,10,27,89,6,194,73,85,263,12,108,69,58,224,7,122,28,47,20,107,52,17,143,1,1,57,45153,45153,61993,40787,21911,42500,59890,41216,25864,706,0,178,134,111,4050,8925,4515,2445,5055,3060,34
SEP,2011,Enfield,0,13,116,96,13,62,13,9,22,68,5,200,52,112,241,22,47,23,19,159,5,64,30,51,16,99,44,11,100,3,2,30,46527,46527,44794,37962,22242,44120,49342,41213,27735,568,0,152,147,79,5055,8865,4740,3645,6300,3555,23
SEP,2011,Greenwich,0,20,173,119,11,76,23,9,22,44,2,138,75,66,139,4,92,27,35,183,2,60,28,71,27,76,49,13,66,1,2,33,36767,36767,45093,29552,15483,35239,44144,30211,18994,631,0,210,106,77,3855,6795,3555,2655,4590,2415,29
SEP,2011,Hackney,0,20,166,111,5,109,26,5,15,68,5,109,48,72,139,15,58,186,160,306,7,40,22,59,18,92,27,233,128,1,2,23,32476,32476,54157,25212,10749,32461,53816,25904,12407,731,0,123,100,116,4065,10440,5400,3060,6540,3675,28
SEP,2011,Hammersmith&Fulham,0,8,111,113,7,91,10,4,12,56,2,118,61,40,184,9,129,96,117,274,5,55,10,25,9,63,30,7,181,2,4,28,19415,19415,40880,19147,9654,18805,41963,20414,12167,570,0,159,91,74,2175,4770,2535,1260,3165,1905,42
SEP,2011,Haringey,1,27,161,106,12,55,20,10,19,93,8,202,67,139,246,8,65,63,39,180,3,61,12,49,23,100,52,5,121,2,1,25,33669,33669,50885,28779,13478,32527,48797,30979,16426,692,0,124,92,92,4125,10170,5205,2790,5835,3630,36
SEP,2011,Harrow,0,13,63,60,4,66,8,5,8,47,1,128,39,29,125,4,50,15,11,118,2,33,24,22,18,50,36,7,40,0,1,17,32646,32646,37021,29479,19731,30175,36508,31206,23733,366,0,149,99,67,2040,3645,1950,1365,2310,1605,34
SEP,2011,Havering,0,17,105,74,5,61,12,6,12,29,0,153,52,87,122,10,101,15,22,167,4,48,7,25,12,80,28,10,70,0,1,16,30421,30421,29063,31434,23612,29234,30447,32922,30794,383,0,145,108,43,2940,4365,2385,2070,2685,1860,27
SEP,2011,Hillingdon,0,27,195,113,15,146,26,10,25,84,4,204,86,65,261,21,93,34,32,330,11,67,36,41,22,122,54,10,124,0,0,68,40006,40006,42045,33829,20911,37358,42276,34185,24889,518,0,114,100,59,2430,4500,2490,1605,3060,1575,37
SEP,2011,Hounslow,0,18,138,138,11,108,20,10,7,54,2,171,46,69,196,11,113,52,70,237,6,91,31,58,17,133,46,8,127,0,3,36,34095,34095,47695,29942,16396,32350,44902,30200,19347,494,0,131,91,73,2985,4575,2385,1665,3180,1725,37
SEP,2011,Islington,1,33,114,113,6,117,12,12,17,67,7,132,98,71,172,15,86,175,142,368,15,21,25,42,17,52,35,4,80,2,2,25,22444,22444,45934,22499,10933,22220,46859,22422,12974,687,0,151,102,46,3375,6345,3405,2160,4320,2490,27
SEP,2011,Kensington&Chelsea,0,9,77,65,3,53,9,4,9,37,2,77,55,52,105,5,125,103,49,397,1,21,37,20,10,38,21,6,134,0,2,6,16251,16251,30556,19545,11736,15285,30336,20475,14067,546,0,190,147,93,1125,3015,1785,690,2145,1320,32
SEP,2011,KingstonUponThames,1,14,84,57,3,24,5,5,6,15,0,72,33,10,50,0,92,38,56,109,4,38,19,12,15,33,34,6,54,0,2,11,20542,20542,25857,19909,12061,20632,26488,20051,14896,307,0,100,72,49,720,1665,1140,555,1200,780,31
SEP,2011,Lambeth,0,48,210,166,17,145,32,16,23,228,9,268,74,97,212,0,70,271,102,449,8,67,40,75,29,81,57,18,221,1,1,25,34957,34957,68896,34127,13842,34152,67679,34264,16564,955,0,118,139,166,4905,10980,6420,3180,6990,4395,26
SEP,2011,Lewisham,0,21,147,115,14,166,33,6,22,135,7,166,89,55,161,9,86,73,33,243,3,127,28,78,20,102,52,11,147,3,2,35,37330,37330,50420,32816,15072,36388,51174,34806,18932,634,0,134,108,112,4755,9690,5175,3120,6045,3630,26
SEP,2011,Merton,0,7,66,54,3,33,10,8,7,52,3,89,52,51,111,4,81,21,49,112,1,25,13,31,13,65,28,3,35,2,3,4,25441,25441,36162,23891,13528,23758,36015,25013,16735,379,0,91,84,45,1905,3360,2040,1200,2100,1380,28
SEP,2011,Newham,0,23,187,185,15,95,21,21,34,193,4,168,76,116,286,36,102,122,53,317,10,64,44,66,19,74,55,12,156,0,1,26,46749,46749,71642,31233,12421,44906,57522,31007,14980,772,0,164,122,115,6015,10590,5175,4230,5970,3525,43
SEP,2011,Redbridge,1,13,97,95,10,77,7,11,13,61,3,225,59,109,282,19,98,46,31,166,5,101,32,44,14,87,32,3,130,0,4,22,41946,41946,44749,33315,19508,39168,44406,34199,24104,469,0,132,104,69,3960,6165,3345,2490,4275,2475,34
SEP,2011,RichmondUponThames,0,8,53,43,2,49,8,6,16,17,0,65,97,26,96,7,64,15,64,147,2,31,15,18,19,50,15,2,52,0,1,5,23200,23200,27828,25417,14970,22748,28917,25745,18702,307,0,117,85,55,810,1710,1245,480,1230,780,21
SEP,2011,Southwark,0,45,178,155,15,120,28,18,25,154,7,191,92,88,153,4,97,118,113,445,8,74,32,65,35,110,66,9,218,2,2,48,35493,35493,60207,34069,13263,35168,60635,33524,16358,866,0,126,123,147,4920,10095,5985,3345,6015,3975,36
SEP,2011,Sutton,0,6,73,57,3,47,10,4,11,21,0,53,59,19,90,7,100,8,13,122,4,23,8,23,13,58,21,2,38,0,1,5,25146,25146,26274,25648,15832,23975,28056,26212,19980,341,0,121,74,67,1815,2670,1710,945,1950,1305,29
SEP,2011,Tower Hamlets,0,35,127,168,13,143,21,15,27,97,8,125,87,89,179,4,41,105,102,335,4,81,24,49,16,65,49,18,220,1,1,34,33756,33756,65430,23585,9368,32976,60388,19620,10889,747,0,139,109,119,6120,10560,5160,4230,5355,2580,41
SEP,2011,Waltham Forest,0,22,152,104,12,89,17,14,20,135,10,156,54,156,223,15,68,67,27,153,2,30,37,51,17,55,56,6,72,0,0,22,36593,36593,48100,30173,15109,34551,45445,31319,18452,546,0,95,103,102,4995,8535,4470,3195,5355,3090,32
SEP,2011,Wandsworth,0,16,83,109,12,80,12,8,16,79,3,117,94,84,274,10,101,61,125,275,4,42,18,38,13,74,37,10,66,0,4,17,32233,32233,69719,31512,15697,32097,74434,32126,19892,590,0,115,108,78,2730,5790,3255,1845,3690,2310,21
SEP,2011,Westminster,0,31,261,161,14,180,16,12,42,132,5,96,128,41,217,6,343,620,139,1454,12,102,69,26,37,55,42,11,612,2,4,48,22482,22482,48420,26030,15083,21181,44456,25002,16928,1485,0,459,288,275,2010,4890,2625,1275,2985,1935,31
AUG,2011,Barking&Dagenham,0,16,138,108,13,83,23,3,16,70,7,97,99,80,142,7,58,35,23,210,2,84,13,56,26,74,55,10,114,0,2,31,31329,31329,27982,20966,10596,29815,30591,21632,14118,437,0,112,91,76,4110,6435,3090,2580,4125,2220,36
AUG,2011,Barnet,0,16,94,87,6,96,23,6,16,58,4,259,103,98,304,16,97,48,23,244,4,111,39,43,31,80,57,10,90,0,4,30,48553,48553,55832,42066,26993,45978,58563,45207,34346,563,0,174,145,89,3045,6135,3315,1830,4440,2430,32
AUG,2011,Bexley,0,6,82,43,4,68,16,0,10,23,11,61,62,40,102,7,55,12,10,127,1,50,26,35,4,57,35,5,74,2,0,13,32212,32212,28288,30574,21021,31043,30529,32353,26754,396,0,95,105,83,2655,3675,2205,1740,2430,1500,38
AUG,2011,Brent,1,26,181,134,17,200,27,7,19,153,15,161,66,71,210,11,58,64,28,209,10,69,47,43,23,93,57,16,394,0,3,32,42343,42343,58748,36536,19625,39296,55630,37101,22966,678,0,130,105,106,3975,9585,4995,2505,5190,3435,32
AUG,2011,Bromley,1,26,147,70,13,113,14,6,18,35,8,141,147,65,193,12,105,25,24,253,5,123,16,44,28,106,49,4,66,0,2,14,39773,39773,38221,41468,29693,38186,41258,44185,37770,499,0,123,154,76,2715,4830,3210,1755,3075,2085,31
AUG,2011,Camden,0,17,125,119,15,150,23,13,11,79,7,136,156,33,219,30,103,247,99,645,18,50,21,34,27,87,38,14,224,0,2,27,24975,24975,44604,24368,14141,25100,45766,23649,17484,790,0,294,118,141,2265,5145,2850,1395,3285,2025,33
AUG,2011,Croydon,3,34,185,146,21,131,23,8,25,159,18,178,334,71,232,6,135,63,37,331,46,178,36,82,43,136,85,15,185,0,4,50,51950,51950,52396,46366,26170,50389,55678,49652,32214,705,0,195,141,127,5220,9225,5130,3090,5940,3600,34
AUG,2011,Ealing,2,30,159,191,21,188,24,7,15,120,8,176,155,68,310,17,91,91,78,253,11,252,43,56,64,160,115,14,177,0,1,41,45153,45153,61993,40787,21911,42500,59890,41216,25864,699,0,171,134,111,3825,9015,4500,2310,5040,2985,36
AUG,2011,Enfield,2,7,120,94,17,78,22,6,5,75,4,204,105,98,226,20,46,41,16,154,11,115,33,62,46,138,57,11,154,0,3,32,46527,46527,44794,37962,22242,44120,49342,41213,27735,569,0,152,148,79,4800,8865,4665,3540,6135,3480,22
AUG,2011,Greenwich,0,21,191,86,14,92,23,5,22,57,14,120,159,59,158,11,78,36,42,237,19,100,31,92,35,90,70,13,86,0,1,20,36767,36767,45093,29552,15483,35239,44144,30211,18994,637,0,192,107,77,3735,6885,3525,2580,4515,2340,24
AUG,2011,Hackney,0,22,169,120,18,102,24,9,19,108,9,113,110,73,134,17,51,197,130,358,12,44,20,43,23,66,53,11,185,1,1,31,32476,32476,54157,25212,10749,32461,53816,25904,12407,736,0,116,100,116,3960,10440,5370,3000,6480,3555,26
AUG,2011,Hammersmith&Fulham,0,13,108,105,18,121,32,4,10,45,3,138,76,50,207,12,119,88,116,280,16,29,50,39,28,76,25,10,105,5,8,30,19415,19415,40880,19147,9654,18805,41963,20414,12167,568,0,156,91,74,2145,4935,2520,1215,3075,1905,46
AUG,2011,Haringey,0,32,179,77,9,61,52,11,9,109,14,173,175,118,258,4,64,68,40,180,12,62,21,72,32,127,97,12,134,0,3,26,33669,33669,50885,28779,13478,32527,48797,30979,16426,696,0,114,91,94,4200,10665,5175,2805,5880,3630,33
AUG,2011,Harrow,0,14,77,55,5,87,16,8,10,43,3,139,29,27,136,7,38,31,17,131,2,56,29,34,16,56,44,4,40,0,1,17,32646,32646,37021,29479,19731,30175,36508,31206,23733,367,0,147,100,67,1830,3540,1980,1320,2250,1605,31
AUG,2011,Havering,0,19,108,75,7,75,11,7,8,38,4,132,83,61,133,12,101,22,21,189,2,72,18,32,17,85,36,5,83,0,3,23,30421,30421,29063,31434,23612,29234,30447,32922,30794,387,0,145,108,48,2820,4335,2385,2010,2640,1800,27
AUG,2011,Hillingdon,2,23,137,93,26,160,24,3,11,52,5,203,123,69,170,25,116,37,39,343,13,53,30,48,11,117,52,15,133,0,1,63,40006,40006,42045,33829,20911,37358,42276,34185,24889,525,0,112,100,59,2145,4395,2490,1590,3015,1605,36
AUG,2011,Hounslow,0,9,144,134,15,128,25,7,18,39,1,146,44,41,189,11,108,34,49,203,13,88,17,54,22,104,52,17,161,3,1,32,34095,34095,47695,29942,16396,32350,44902,30200,19347,505,0,128,93,72,2850,4680,2415,1635,3120,1635,43
AUG,2011,Islington,0,21,106,102,10,108,21,6,14,87,5,143,115,58,164,8,83,138,115,339,14,31,27,50,21,59,44,13,136,2,4,33,22444,22444,45934,22499,10933,22220,46859,22422,12974,694,0,147,102,47,3345,6375,3375,2100,4275,2520,26
AUG,2011,Kensington&Chelsea,0,16,86,55,16,93,13,7,12,108,8,77,54,40,100,5,124,126,63,407,9,31,28,25,22,67,29,4,349,0,2,18,16251,16251,30556,19545,11736,15285,30336,20475,14067,548,0,195,148,93,1185,3000,1800,675,2145,1365,35
AUG,2011,KingstonUponThames,0,9,77,48,8,27,10,5,10,14,0,66,25,13,54,5,90,23,50,125,2,29,8,11,18,52,32,10,40,0,0,7,20542,20542,25857,19909,12061,20632,26488,20051,14896,310,0,104,73,48,675,1725,1155,525,1170,675,32
AUG,2011,Lambeth,1,53,206,166,26,148,38,18,27,225,38,229,110,116,206,6,57,181,78,402,23,62,39,89,31,115,65,24,277,1,4,36,34957,34957,68896,34127,13842,34152,67679,34264,16564,966,0,107,141,165,4740,11205,6390,3060,6870,4365,29
AUG,2011,Lewisham,0,24,172,152,21,156,34,25,20,122,18,174,121,90,193,12,83,53,41,254,14,116,28,70,35,115,85,9,173,2,0,37,37330,37330,50420,32816,15072,36388,51174,34806,18932,634,0,131,109,111,4545,9720,5145,2955,6000,3570,21
AUG,2011,Merton,0,4,72,47,9,55,9,9,11,36,7,96,95,32,136,5,51,21,50,117,14,34,15,25,16,80,14,10,61,0,3,5,25441,25441,36162,23891,13528,23758,36015,25013,16735,383,0,89,85,45,1800,3420,2010,1155,2055,1410,30
AUG,2011,Newham,0,41,184,159,14,161,32,14,16,186,36,153,116,113,271,33,99,117,57,312,9,96,39,95,29,94,54,11,141,1,4,28,46749,46749,71642,31233,12421,44906,57522,31007,14980,776,0,161,126,117,5865,10725,5175,4215,6030,3480,42
AUG,2011,Redbridge,1,10,127,83,10,90,13,13,6,77,14,199,69,141,239,16,95,57,29,212,5,104,23,41,18,104,44,5,165,0,0,17,41946,41946,44749,33315,19508,39168,44406,34199,24104,466,0,133,104,69,3945,6105,3300,2400,4230,2475,33
AUG,2011,RichmondUponThames,0,5,38,30,1,56,9,5,9,12,4,91,108,26,97,13,57,17,75,137,1,32,9,20,14,57,31,2,51,0,3,11,23200,23200,27828,25417,14970,22748,28917,25745,18702,311,0,118,88,54,780,1665,1230,420,1230,780,19
AUG,2011,Southwark,0,38,173,137,15,129,25,15,21,187,26,193,205,74,176,11,80,123,101,433,24,65,37,84,42,104,80,10,247,0,2,47,35493,35493,60207,34069,13263,35168,60635,33524,16358,878,0,111,124,145,4740,10125,5970,3195,5910,3915,39
